ACTEURS,OBJETS,LIEUX,ACTIONS,provenance
,,Marie_Dolores_Eliza_Rosanna_Gilbert,,mots_francais
,,Arginine,,mots_francais
,,point_de_rosée,,mots_francais
,,periploca_graeca,,mots_francais
,,Dnipro,,mots_francais
,,Belarus,,mots_francais
,,Minsk,,mots_francais
,,térazosine,,mots_francais
,,tunicates,,mots_francais
,,striatum,,mots_francais
,,Deuteromycota,,mots_francais
,,Camillo_Golgi,,mots_francais
,,dos_à_dos,,mots_francais
,,Makaira,,mots_francais
,,Alan_Jay_Lerner,,mots_francais
,,panama,,mots_francais
,,arrêt_ventilatoire,,mots_francais
,,flocon_de_neige,,mots_francais
,,Autrichien,,mots_francais
,,justeaucorps,,mots_francais
,,lymantria,,mots_francais
,,radiocassette,,mots_francais
,,Mustela,,mots_francais
,,Pteridaceae,,mots_francais
,,espérance_de_vie,,mots_francais
,,Muflier_à_grandes_fleurs,,mots_francais
,,haematoxylum,,mots_francais
,,Oncle_Sam,,mots_francais
,,Sussex,,mots_francais
,,Roma,,mots_francais
,,Kurdistan_irakien,,mots_francais
,,Ulmacées,,mots_francais
,,São_José_dos_Campos,,mots_francais
,,protestataire,,mots_francais
,,Bénin,,mots_francais
,,Bède_le_Vénérable,,mots_francais
,,Hemerocallidaceae,,mots_francais
,,George_Armstrong_Custer,,mots_francais
,,moscovite,,mots_francais
,,convolvulaceae,,mots_francais
,,quagga,,mots_francais
,,val,,mots_francais
,,leucanthemum_maximum,,mots_francais
,,oie,,mots_francais
,,Fort-Lamy,,mots_francais
,,Gémeaux,,mots_francais
,,acokanthera,,mots_francais
,,Spermophile,,mots_francais
,,verbe_pronominal,,mots_francais
,,embouter,,mots_francais
,,Djakarta,,mots_francais
,,putier,,mots_francais
,,abies_amabilis,,mots_francais
,,médicolégal,,mots_francais
,,Philosophiæ_doctor,,mots_francais
,,Tableau_noir,,mots_francais
,,William_Edward_Burghardt_Du_Bois,,mots_francais
,,bicarbonate,,mots_francais
,,Riga,,mots_francais
,,Aalborg,,mots_francais
,,code_Morse,,mots_francais
,,Theodore_Samuel_Williams,,mots_francais
,,gorgerin,,mots_francais
,,Royaume_du_Danemark,,mots_francais
,,acrophobie,,mots_francais
,,armadillidium,,mots_francais
,,laurier_de_californie,,mots_francais
,,Vitus_Jonassen_Béring,,mots_francais
,,statuesque,,mots_francais
,,République_de_Bulgarie,,mots_francais
,,rime,,mots_francais
,,Dodécanèse,,mots_francais
,,charleston,,mots_francais
,,vitamine_B1,,mots_francais
,,spruce_grouse,,mots_francais
,,Bennettitales,,mots_francais
,,cage_à_lapins,,mots_francais
,,Hollande,,mots_francais
,,Saururaceae,,mots_francais
,,coup_de_fouet,,mots_francais
,,Spermicide,,mots_francais
,,antigel,,mots_francais
,,éphélide,,mots_francais
,,Rotterdam,,mots_francais
,,Élaéocarpacées,,mots_francais
,,Christian_Kux,,mots_francais
,,Volta,,mots_francais
,,rat_gris,,mots_francais
,,Euphorbia_milii,,mots_francais
,,Aristarque_de_Samos,,mots_francais
,,vacuole,,mots_francais
,,Tcheliabinsk,,mots_francais
,,Revolutionary_United_Front,,mots_francais
,,Podocarpus_elatus,,mots_francais
,,arundo,,mots_francais
,,dioxyde_de_chlore,,mots_francais
,,livre_de_sophonie,,mots_francais
,,nibbler,,mots_francais
,,Parousie,,mots_francais
,,campylorhynchus,,mots_francais
,,tympanuchus,,mots_francais
,,schubstange,,mots_francais
,,Parti_national_républicain,,mots_francais
,,Paraguay,,mots_francais
,,République_tchèque,,mots_francais
,,DeWitt_Clinton,,mots_francais
,,vignoble_de_Bourgogne,,mots_francais
,,Glengarry,,mots_francais
,,aide_de_camp,,mots_francais
,,Edward_Drummond,,mots_francais
,,genre_grammatical,,mots_francais
,,Saint-Pétersbourg,,mots_francais
,,lamanage,,mots_francais
,,voie_ferrée,,mots_francais
,,Bithynie,,mots_francais
,,Jérusalem,,mots_francais
,,peptide,,mots_francais
,,Waterbury,,mots_francais
,,viande_de_cheval,,mots_francais
,,tenir_de,,mots_francais
,,nothofagaceae,,mots_francais
,,saule_marsault,,mots_francais
,,calendrier_révolutionnaire,,mots_francais
,,Botaurus,,mots_francais
,,culte_du_cargo,,mots_francais
,,Vottem,,mots_francais
,,ammoniaque,,mots_francais
,,Violence_conjugale,,mots_francais
,,Maracaibo,,mots_francais
,,Oscar_Fingal_O',,mots_francais
,,arrhenatherum,,mots_francais
,,La_Valette,,mots_francais
,,phonémique,,mots_francais
,,menthe_à_feuilles_longues,,mots_francais
,,chèvrefeuille_du_japon,,mots_francais
,,Amman,,mots_francais
,,mer_de_Beaufort,,mots_francais
,,kohl,,mots_francais
,,alêne,,mots_francais
,,Oural,,mots_francais
,,Johann_Sebastian_Bach,,mots_francais
,,Oklahoma,,mots_francais
,,plongeon_(oiseau,,mots_francais
,,Lituanie,,mots_francais
,,gaillet_boréal,,mots_francais
,,felis,,mots_francais
,,Paint_It,,mots_francais
,,carte_de_france,,mots_francais
,,Attique,,mots_francais
,,Eleonora_Duse,,mots_francais
,,bataille_de_chickamauga,,mots_francais
,,cap_Horn,,mots_francais
,,veronicastrum_virginicum,,mots_francais
,,perdrix_rouge,,mots_francais
,,vie_réelle,,mots_francais
,,Lhassa,,mots_francais
,,spree_killer,,mots_francais
,,William_Felton_'Bill'_Russell,,mots_francais
,,Alstroemeriaceae,,mots_francais
,,Blanc,,mots_francais
,,crabe_royal_du_kamchatka,,mots_francais
,,burette,,mots_francais
,,atout,,mots_francais
,,lens,,mots_francais
,,Novial,,mots_francais
,,Tyr,,mots_francais
,,Augusta,,mots_francais
,,allium_ascalonicum,,mots_francais
,,corneille_noire,,mots_francais
,,yole,,mots_francais
,,Martien,,mots_francais
,,Tépale,,mots_francais
,,Delaware,,mots_francais
,,Tatar,,mots_francais
,,William_Rowan_Hamilton,,mots_francais
,,E._L._Doctorow,,mots_francais
,,capital_risque,,mots_francais
,,tourmaline,,mots_francais
,,springbok,,mots_francais
,,Ménispermacées,,mots_francais
,,paronyques,,mots_francais
,,Tourfan,,mots_francais
,,James_Madison,,mots_francais
,,orchidée,,mots_francais
,,Gaultheria,,mots_francais
,,Sierra_Madre_Orientale,,mots_francais
,,petteria,,mots_francais
,,Faisalabad,,mots_francais
,,chaetognathes,,mots_francais
,,antithèse,,mots_francais
,,Bolivie,,mots_francais
,,Golfette,,mots_francais
,,polysyllabique,,mots_francais
,,geomys,,mots_francais
,,sauriens,,mots_francais
,,Brighton,,mots_francais
,,Albuquerque,,mots_francais
,,Chaille,,mots_francais
,,erato,,mots_francais
,,méningé,,mots_francais
,,Katsina,,mots_francais
,,télésiège,,mots_francais
,,lombes,,mots_francais
,,patin_à_glace,,mots_francais
,,Plantaginaceae,,mots_francais
,,Couche_électronique,,mots_francais
,,machine_à_vapeur,,mots_francais
,,bataille_de_Waterloo,,mots_francais
,,prosopis_pubescens,,mots_francais
,,Mysore,,mots_francais
,,nemorhaedus,,mots_francais
,,cretonne,,mots_francais
,,vigna_aconitifolia,,mots_francais
,,décroissance_radioactive,,mots_francais
,,Kyoto,,mots_francais
,,lactuca,,mots_francais
,,pinnipède,,mots_francais
,,Sidon,,mots_francais
,,actuaire,,mots_francais
,,cantonais,,mots_francais
,,Palestine,,mots_francais
,,hébéphrénie,,mots_francais
,,Lander,,mots_francais
,,Blechnaceae,,mots_francais
,,Beckley,,mots_francais
,,Brockton,,mots_francais
,,elaeagnaceae,,mots_francais
,,cladrastis_kentukea,,mots_francais
,,Corée,,mots_francais
,,Yuri_Alekseïevitch_Gagarine,,mots_francais
,,durance,,mots_francais
,,repêcher,,mots_francais
,,Couleuvre_vipérine,,mots_francais
,,Lorraine,,mots_francais
,,Gleicheniaceae,,mots_francais
,,Système_urinaire,,mots_francais
,,MSH,,mots_francais
,,Saint_Jean_l'Évangéliste,,mots_francais
,,sorex,,mots_francais
,,Fès,,mots_francais
,,cœcum,,mots_francais
,,Rythme_cardiaque,,mots_francais
,,gastrula,,mots_francais
,,Turkestan,,mots_francais
,,éléphantin,,mots_francais
,,Guerre_de_Cent_Ans,,mots_francais
,,HN,,mots_francais
,,Riverside,,mots_francais
,,Gypsophila,,mots_francais
,,ganesha,,mots_francais
,,Dicksonia,,mots_francais
,,Saison_sèche,,mots_francais
,,BE,,mots_francais
,,Champagne,,mots_francais
,,Pruche_du_Canada,,mots_francais
,,abbaye_de_Westminster,,mots_francais
,,Bantou,,mots_francais
,,Everglades,,mots_francais
,,Sidney_Poitier,,mots_francais
,,Pléistocène,,mots_francais
,,alectis,,mots_francais
,,Oxalidaceae,,mots_francais
,,Buganda,,mots_francais
,,Le_noir_de_carbone,,mots_francais
,,harpia,,mots_francais
,,avoir_raison_de,,mots_francais
,,mur_ignifugé,,mots_francais
,,bureau_de_vote,,mots_francais
,,Semarang,,mots_francais
,,Frances_Hodgson_Burnett,,mots_francais
,,Simone_Weil,,mots_francais
,,André_Gide,,mots_francais
,,atrichorne,,mots_francais
,,Hippoglossoides_platessoides,,mots_francais
,,Thyreophora,,mots_francais
,,demander_de_sortir_avec,,mots_francais
,,alcaptonurie,,mots_francais
,,Parc_national_de_Kobuk_Valley,,mots_francais
,,Hipposideros,,mots_francais
,,cher,,mots_francais
,,P,,mots_francais
,,Dunkerque,,mots_francais
,,Hawala,,mots_francais
,,Hawaii,,mots_francais
,,Abydos,,mots_francais
,,scutellaria_lateriflora,,mots_francais
,,Burséracées,,mots_francais
,,Nymphalidae,,mots_francais
,,rayonnement_électromagnétique,,mots_francais
,,Line_of_Control,,mots_francais
,,Capra_falconeri,,mots_francais
,,anas_rubripes,,mots_francais
,,Cazaux,,mots_francais
,,Démon_de_Maxwell,,mots_francais
,,rougeâtre,,mots_francais
,,Cercle_arctique,,mots_francais
,,phalaropus,,mots_francais
,,Rotifera,,mots_francais
,,os_propre_du_nez,,mots_francais
,,Intelligence_artificielle,,mots_francais
,,accordailles,,mots_francais
,,Seyhan,,mots_francais
,,Northrop_Frye,,mots_francais
,,martres,,mots_francais
,,hystricomorpha,,mots_francais
,,grias_cauliflora,,mots_francais
,,Marie_Stopes,,mots_francais
,,Belfast,,mots_francais
,,enjambée,,mots_francais
,,retsina,,mots_francais
,,Indianapolis,,mots_francais
,,Monténégro,,mots_francais
,,oxalis_petite_oseille,,mots_francais
,,Maison_de_Médicis,,mots_francais
,,aleurites,,mots_francais
,,fission_nucléaire,,mots_francais
,,machaon,,mots_francais
,,Vaduz,,mots_francais
,,cuillère_en_bois,,mots_francais
,,ceratostomataceae,,mots_francais
,,Kisumu,,mots_francais
,,anoxia,,mots_francais
,,Géorgien,,mots_francais
,,ronéotyper,,mots_francais
,,Mannheim,,mots_francais
,,troïka,,mots_francais
,,bécassine,,mots_francais
,,moins_de,,mots_francais
,,mouche_à_fruit,,mots_francais
,,New_wave,,mots_francais
,,dryades,,mots_francais
,,Théorie_cinétique_des_gaz,,mots_francais
,,erica_vagans,,mots_francais
,,sous-continent,,mots_francais
,,Sous-diacre,,mots_francais
,,réacteur_à_neutrons_thermiques,,mots_francais
,,Film_étirable,,mots_francais
,,bassinoire,,mots_francais
,,Anolis,,mots_francais
,,Gascogne,,mots_francais
,,Calla,,mots_francais
,,grèbe_à_bec_bigarré,,mots_francais
,,Aquitaine,,mots_francais
,,Golfe_de_Botnie,,mots_francais
,,Kannada,,mots_francais
,,Atlantide,,mots_francais
,,Max_Ferdinand_Perutz,,mots_francais
,,alticinae,,mots_francais
,,ulnaire,,mots_francais
,,Discoglossidae,,mots_francais
,,genlisea,,mots_francais
,,Kauai,,mots_francais
,,oedogoniaceae,,mots_francais
,,temps_terrestre,,mots_francais
,,vice_anglais,,mots_francais
,,Croatie,,mots_francais
,,Plymouth,,mots_francais
,,Vejle,,mots_francais
,,monotropes,,mots_francais
,,Tonsille,,mots_francais
,,tribord,,mots_francais
,,stayer,,mots_francais
,,salle_de_jeux,,mots_francais
,,tétrachloroéthylène,,mots_francais
,,cellules_électriques,,mots_francais
,,Marantaceae,,mots_francais
,,Lincolnshire,,mots_francais
,,Constantin_Brâncuşi,,mots_francais
,,Tchécoslovaquie,,mots_francais
,,Le_vol_à_voile,,mots_francais
,,prisonnier_de_guerre,,mots_francais
,,berg,,mots_francais
,,Houyhnhnm,,mots_francais
,,Sikkim,,mots_francais
,,Georges_II,,mots_francais
,,bolivien,,mots_francais
,,Latium,,mots_francais
,,Linacées,,mots_francais
,,trypanosomiase_africaine,,mots_francais
,,Ardea,,mots_francais
,,Bédouin,,mots_francais
,,clemens,,mots_francais
,,schlumbergera_buckleyi,,mots_francais
,,Valentina_Vladimirovna_Terechkova,,mots_francais
,,Troisième_principe_de_la_thermodynamique,,mots_francais
,,Phœbé,,mots_francais
,,Atom_Heart_Mother,,mots_francais
,,Labrador,,mots_francais
,,Onega,,mots_francais
,,énantiomère,,mots_francais
,,péninsule_Malaise,,mots_francais
,,virus_informatique,,mots_francais
,,pinailler,,mots_francais
,,squatine,,mots_francais
,,circuit_électrique,,mots_francais
,,saccageur,,mots_francais
,,marché_financier,,mots_francais
,,North,,mots_francais
,,carnauba,,mots_francais
,,chrysophyta,,mots_francais
,,chrysanthemum_frutescens,,mots_francais
,,janissaire,,mots_francais
,,voltigeur_de_centre,,mots_francais
,,gérénuk,,mots_francais
,,Alger,,mots_francais
,,limnodromes,,mots_francais
,,Apia,,mots_francais
,,Brisbane,,mots_francais
,,électrodynamomètre,,mots_francais
,,Haute_Renaissance,,mots_francais
,,Royaume_de_Belgique,,mots_francais
,,Balkans,,mots_francais
,,sécobarbital,,mots_francais
,,chévre_de_montagne,,mots_francais
,,acipenser,,mots_francais
,,civière,,mots_francais
,,lancer_du_poids,,mots_francais
,,Burrhus_Frederic_Skinner,,mots_francais
,,youd,,mots_francais
,,Mouche,,mots_francais
,,locusta,,mots_francais
,,William_Styron,,mots_francais
,,amoeba,,mots_francais
,,Plumeria,,mots_francais
,,Drosophila_melanogaster,,mots_francais
,,Volvulus,,mots_francais
,,Obsidienne,,mots_francais
,,Bacillaceae,,mots_francais
,,patient_hospitalier,,mots_francais
,,hypertendu,,mots_francais
,,Saint-Olaf,,mots_francais
,,tache_solaire,,mots_francais
,,Organisation_mondiale_de_la_santé,,mots_francais
,,oestridae,,mots_francais
,,vrille,,mots_francais
,,Charles_Evans_Hughes,,mots_francais
,,nerf_ulnaire,,mots_francais
,,phylloscopus,,mots_francais
,,Licorne,,mots_francais
,,conseil_législatif,,mots_francais
,,safranine,,mots_francais
,,Alvin_Ailey,,mots_francais
,,Stockholm,,mots_francais
,,tropopause,,mots_francais
,,stenopelmatidae,,mots_francais
,,panneau_solaire,,mots_francais
,,monotremata,,mots_francais
,,Flagstaff,,mots_francais
,,Ginkgoaceae,,mots_francais
,,Scarabaeidae,,mots_francais
,,cirse_à_feuilles_lancéolées,,mots_francais
,,mégaloptères,,mots_francais
,,William_Byrd,,mots_francais
,,Port-Vila,,mots_francais
,,lythraceae,,mots_francais
,,Dennstaedtiaceae,,mots_francais
,,pappus,,mots_francais
,,Saquinavir,,mots_francais
,,berce,,mots_francais
,,phoque_barbu,,mots_francais
,,Thomas_Tallis,,mots_francais
,,Io,,mots_francais
,,sugi,,mots_francais
,,tamandua,,mots_francais
,,bouquetin,,mots_francais
,,RAM_Disque,,mots_francais
,,Davy_Jones,,mots_francais
,,Maladie_de_Wilson,,mots_francais
,,syndrome_de_Cushing,,mots_francais
,,Kolkata,,mots_francais
,,musa_textilis,,mots_francais
,,knack,,mots_francais
,,ficher_le_camp,,mots_francais
,,maladie_professionnelle,,mots_francais
,,Bercy,,mots_francais
,,angélique_des_bois,,mots_francais
,,terne,,mots_francais
,,Soudanais,,mots_francais
,,Ptychozoon,,mots_francais
,,Lardizabalacées,,mots_francais
,,tumeur_bénigne,,mots_francais
,,Gouverneur_Morris,,mots_francais
,,îles_Féroé,,mots_francais
,,petit-neveu_fraternel,,mots_francais
,,La_Traque,,mots_francais
,,Jezebel,,mots_francais
,,Orissa,,mots_francais
,,Kivou,,mots_francais
,,Circus_Circus_Las_Vegas,,mots_francais
,,ictonyx,,mots_francais
,,Lophiiformes,,mots_francais
,,Munich,,mots_francais
,,Salman_Rushdie,,mots_francais
,,taret,,mots_francais
,,cnidoscolus_urens,,mots_francais
,,Région_des_Pouilles,,mots_francais
,,Bélier,,mots_francais
,,Section_rythmique,,mots_francais
,,anthyllide_vulnéraire,,mots_francais
,,photique,,mots_francais
,,callichthyidae,,mots_francais
,,putamen,,mots_francais
,,Calais,,mots_francais
,,clam_chowder,,mots_francais
,,LH,,mots_francais
,,gelsemium,,mots_francais
,,lithospermum_officinale,,mots_francais
,,Dinar_algérien,,mots_francais
,,solution_tampon,,mots_francais
,,phaétons,,mots_francais
,,transat,,mots_francais
,,pélécaniformes,,mots_francais
,,hexaèdre,,mots_francais
,,bain_tourbillon,,mots_francais
,,shoemaker,,mots_francais
,,peureusement,,mots_francais
,,acropores,,mots_francais
,,réaction_autocatalytique,,mots_francais
,,anœstrus,,mots_francais
,,République_française,,mots_francais
,,Plzeň,,mots_francais
,,Port_Stanley,,mots_francais
,,Néerlandais,,mots_francais
,,caille,,mots_francais
,,tupaiidae,,mots_francais
,,pissenlit_commun,,mots_francais
,,hospitalier,,mots_francais
,,balmoral,,mots_francais
,,paruline_à_calotte_noire,,mots_francais
,,guiterne,,mots_francais
,,Citadelle,,mots_francais
,,Santiago_du_Chili,,mots_francais
,,rubus_saxatilis,,mots_francais
,,Avram_Noam_Chomsky,,mots_francais
,,Algérien,,mots_francais
,,Dhaulagiri,,mots_francais
,,cybernaute,,mots_francais
,,hypopnée,,mots_francais
,,faire_semblant,,mots_francais
,,anthyllis_vulneraria,,mots_francais
,,architecture_normande,,mots_francais
,,Kieselguhrs,,mots_francais
,,blanchaille,,mots_francais
,,mégacôlon,,mots_francais
,,Fête_de_la_Sainte_Trinité,,mots_francais
,,agripaume,,mots_francais
,,Alla_Nazimova,,mots_francais
,,Terre_de_la_Reine,,mots_francais
,,Maine,,mots_francais
,,chevelure,,mots_francais
,,Louis_IX,,mots_francais
,,Irlande_du_Nord,,mots_francais
,,windsor,,mots_francais
,,cyanobacteria,,mots_francais
,,Moluques,,mots_francais
,,méconopsis_du_Pays_de_Galles,,mots_francais
,,Bourgogne,,mots_francais
,,Djanet,,mots_francais
,,Edmond_de_Goncourt,,mots_francais
,,congeler,,mots_francais
,,henné,,mots_francais
,,onychophora,,mots_francais
,,Dean_Acheson,,mots_francais
,,annona_cherimola,,mots_francais
,,Louis_Henry_Sullivan,,mots_francais
,,Roch_Hachana,,mots_francais
,,radiolaria,,mots_francais
,,Village_magique,,mots_francais
,,Constantine,,mots_francais
,,Vieux_saxon,,mots_francais
,,Fichier_binaire,,mots_francais
,,Limenitis_astyanax,,mots_francais
,,calamus,,mots_francais
,,limousine,,mots_francais
,,égomanie,,mots_francais
,,sailler|saillir,,mots_francais
,,Milan,,mots_francais
,,fr&amp;eacute;n&amp;eacute;sie,,mots_francais
,,Journée_des_Nations_unies,,mots_francais
,,Xérophyte,,mots_francais
,,François_Rabelais,,mots_francais
,,teucrium_scorodonia,,mots_francais
,,Mer_du_Japon,,mots_francais
,,Perdix,,mots_francais
,,aiguillat_commun,,mots_francais
,,Ordovicien,,mots_francais
,,Windhoek,,mots_francais
,,archaïque,,mots_francais
,,Polychaeta,,mots_francais
,,Sparidae,,mots_francais
,,lecanora,,mots_francais
,,Pic_d'Orizaba,,mots_francais
,,Moscovie,,mots_francais
,,lobélies,,mots_francais
,,Jeûne#Je,,mots_francais
,,Parodontite,,mots_francais
,,Hébrides,,mots_francais
,,benoîtes,,mots_francais
,,ondulé,,mots_francais
,,Scorpiones,,mots_francais
,,Dixieland,,mots_francais
,,holographie_;_stéréoscopie,,mots_francais
,,Égyptienne,,mots_francais
,,Rīga,,mots_francais
,,strelitziaceae,,mots_francais
,,Celtes,,mots_francais
,,crocodile_du_Nil,,mots_francais
,,plural,,mots_francais
,,Elsa_Schiaparelli,,mots_francais
,,strophanthus,,mots_francais
,,chèvrefeuille_des_bois,,mots_francais
,,bourraches,,mots_francais
,,extrasensoriel,,mots_francais
,,Arenaviridae,,mots_francais
,,piste_de_danse,,mots_francais
,,Lycopersicon,,mots_francais
,,Python_de_Seba,,mots_francais
,,Phalangère_à_fleurs_de_Lis,,mots_francais
,,Lécythidacées,,mots_francais
,,Chittagong,,mots_francais
,,delft,,mots_francais
,,bombyx_du_mûrier,,mots_francais
,,Douala,,mots_francais
,,cryptologique,,mots_francais
,,digraphe,,mots_francais
,,lonicera_albiflora,,mots_francais
,,odonata,,mots_francais
,,rf,,mots_francais
,,scrutin_uninominal,,mots_francais
,,Parathyroïde,,mots_francais
,,Rivière_Gila,,mots_francais
,,herculéenne,,mots_francais
,,Cannelier,,mots_francais
,,houlque_molle,,mots_francais
,,Woodbury,,mots_francais
,,antrozous_pallidus,,mots_francais
,,hymnaire,,mots_francais
,,shire,,mots_francais
,,Fimbria,,mots_francais
,,Brassicacées,,mots_francais
,,pittidae,,mots_francais
